241000,20954446
241100,20963830
241200,20968742
241300,20979638
241400,20992122
241500,21000419
241600,21011923
241700,21023459
241800,21029782
242200,21036166
242300,21045462
242500,21066541
242600,21077513
242700,21088899
242900,21103691
243000,21116783
243100,21126879
243200,21130959
243300,21141647
243400,21154281
243500,21160721
243600,21171985
243700,21183921
243800,21191827
243900,21196723
244000,21208035
244100,21220348
244200,21228450
244300,21239730
244600,21264618
244700,21276106
244800,21286480
244900,21296752
245000,21308432
245200,21325326
245300,21335534
245400,21347344
245500,21356698
245600,21366042
245700,21377578
245800,21388117
246300,21394517
246400,21405781
246600,21426481
246700,21438049
246900,21456356
247000,21467108
247200,21486619
247300,21496555
247400,21508107
247500,21518322
247700,21532226
247800,21545478
247900,21551831
248000,21562999
248100,21574471
248200,21581637
248300,21590293
248400,21601653
248500,21612998
248600,21616808
248700,21627720
248800,21639256
248900,21647921
249000,21655153
249100,21666145
249300,21685414
249400,21696470
249600,21717177
250000,21720265
250100,21730409
250200,21743150
250300,21751200
250400,21762288
250500,21774096
250600,21781706
250700,21790778
250800,21801930
250900,21812116
251000,21822468
251100,21833940
251400,21858527
251500,21872022
251600,21880285
251700,21891277
251800,21903293
251900,21912177
252000,21918561
252100,21928545
252300,21948427
252400,21959243
252600,21978885
252700,21984341
252800,21995621
252900,22007292
253000,22017356
253100,22028988
253300,22045821
253400,22052509
253500,22064369
253600,22074642
254100,22088258
254200,22099682
254300,22108035
254400,22117955
254500,22129843
254700,22146184
254800,22156568
255000,22175661
255100,22184813
255200,22196189
255300,22204465
255400,22215009
255500,22226481
255800,22250419
255900,22263067
256000,22271919
256100,22282879
256200,22294463
256500,22319147
256600,22332174
256700,22339748
256800,22351188
256900,22362724
257000,22369543
257100,22377799
257200,22389207
257400,22409323
257500,22420555
257700,22440384
258200,22450080
258300,22462690
258400,22471001
258500,22481465
258600,22492553
258700,22500492
258800,22509916
258900,22519900
259100,22532857
259200,22538601
